,CREATEDAT,CURRENCY,CUSTOMER,DOCNUM,DOCTYPE,EXCHRATE,GRANDTOTAL,MATERIAL,QUANTITY,SALDEPT
250,05.01.2016 11:47:13,AED,300175,50-16010218,RI,1.0,250.0,DG044010080601-00082-0100,1,26
251,05.01.2016 11:49:04,AED,300175,50-16010219,RI,1.0,135.0,VE044010290101-00080-0050,1,26
252,05.01.2016 11:49:04,AED,300175,50-16010219,RI,1.0,140.0,DG044010080301-00082-0050,1,26
253,03.01.2016 20:02:42,AED,300183,50-16010030,RC,1.0,740.0,YS033010320101-00026-0090,2,33
254,03.01.2016 20:02:42,AED,300183,50-16010030,RC,1.0,0.01,ZZ950016780101-00001-0002,1,33
255,03.01.2016 21:21:37,AED,300183,50-16010033,RC,1.0,480.0,CH022010310201-00026-0100,1,21
256,03.01.2016 21:21:37,AED,300183,50-16010033,RC,1.0,420.0,CH022010370101-00102-0100,1,21
257,03.01.2016 21:49:05,AED,300183,50-16010036,RC,1.0,400.0,TB176010030102-00462-0100,1,25
258,03.01.2016 21:49:05,AED,300183,50-16010036,RC,1.0,0.01,CA364020020117-00001-0050,1,25
259,03.01.2016 22:05:44,AED,300175,50-16010149,RI,1.0,35.0,VS144010061101-01025-0250,1,25
260,04.01.2016 10:06:02,AED,300175,50-16010151,RI,1.0,220.0,EL033010170101-00026-0100,1,26
261,04.01.2016 12:17:57,AED,300175,50-16010154,RI,1.0,240.0,GA033010110101-00080-0075,1,26
262,04.01.2016 12:17:58,AED,300175,50-16010154,RI,1.0,300.0,CH033010051602-00398-0100,1,26
263,04.01.2016 12:17:58,AED,300175,50-16010154,RI,1.0,150.0,VS144010070101-00026-0125,1,26
264,04.01.2016 12:17:58,AED,300175,50-16010154,RI,1.0,0.01,CA364020020107-00001-0050,1,26
265,04.01.2016 12:17:58,AED,300175,50-16010154,RI,1.0,0.01,CA364020020104-00001-0050,1,26
266,04.01.2016 12:55:25,AED,300175,50-16010157,RI,1.0,35.0,OA474010100301-00974-0020,1,27
267,11.01.2016 13:41:32,AED,300183,50-16010100,RC,1.0,341.25,YS033010320101-00026-0090,1,26
268,11.01.2016 13:41:32,AED,300183,50-16010100,RC,1.0,250.0,GU022010140501-00006-0100,1,26
269,11.01.2016 13:41:32,AED,300183,50-16010100,RC,1.0,222.75,JC033010050701-00026-0100,1,26
270,11.01.2016 13:41:32,AED,300183,50-16010100,RC,1.0,251.0,BU033010140101-00026-0090,1,26
271,11.01.2016 13:41:32,AED,300183,50-16010100,RC,1.0,0.01,ZZ950503030201-00003-0000,1,26
272,11.01.2016 13:41:32,AED,300183,50-16010100,RC,1.0,0.02,CA364020020112-00001-0050,2,26
273,11.01.2016 15:32:01,USD,300175,50-16010516,RI,3.66,80.0,LA022010390101-00028-0075,1,20
274,11.01.2016 15:58:05,AED,300183,50-16010102,RC,1.0,70.0,FE155010120201-00080-0125,1,26
275,02.01.2016 14:10:50,AED,300183,50-16010009,RC,1.0,0.01,CA364020020117-00001-0050,1,33
276,02.01.2016 14:41:34,AED,300175,50-16010076,RI,1.0,12.0,CA364020020104-00001-0050,1,27
277,02.01.2016 14:41:34,AED,300175,50-16010076,RI,1.0,12.0,CA364020020102-00001-0050,1,27
278,02.01.2016 14:41:34,AED,300175,50-16010076,RI,1.0,12.0,CA364020020117-00001-0050,1,27
279,02.01.2016 16:17:34,AED,300175,50-16010085,RI,1.0,250.0,GU022010150301-00006-0075,1,33
280,02.01.2016 16:17:34,AED,300175,50-16010085,RI,1.0,160.0,MB045010020101-00082-0075,1,33
281,02.01.2016 16:17:34,AED,300175,50-16010085,RI,1.0,0.01,ZZ950016780101-00001-0002,1,33
282,02.01.2016 16:24:14,AED,300175,50-16010086,RI,1.0,24.0,CA364020020114-00001-0050,2,27
283,06.01.2016 12:34:29,AED,300175,50-16010274,RI,1.0,0.01,CA364020020106-00001-0050,1,26
284,06.01.2016 12:34:30,AED,300175,50-16010274,RI,1.0,0.02,CA364020020109-00001-0050,2,26
285,05.01.2016 22:06:02,AED,300183,50-16010058,RC,1.0,320.0,VE044010270101-00006-0090,2,25
286,05.01.2016 22:06:02,AED,300183,50-16010058,RC,1.0,200.0,CK066010160101-00041-0100,2,25
287,05.01.2016 22:06:02,AED,300183,50-16010058,RC,1.0,0.01,CA364020020114-00001-0050,1,25
288,06.01.2016 13:12:28,AED,300175,50-16010300,RI,1.0,81.9,AZ155010070301-00080-0125,1,27
289,06.01.2016 13:12:28,AED,300175,50-16010300,RI,1.0,80.5,CK066010030101-00080-0125,1,27
290,06.01.2016 13:12:28,AED,300175,50-16010300,RI,1.0,55.2,ST166010080101-00093-0100,1,27
291,06.01.2016 13:12:28,AED,300175,50-16010300,RI,1.0,65.1,FE155010120201-00080-0125,1,27
292,06.01.2016 13:12:28,AED,300175,50-16010300,RI,1.0,81.9,JD166010050101-00017-0100,1,27
293,06.01.2016 13:12:42,AED,300175,50-16010301,RI,1.0,200.2,DG044010130201-00026-0100,1,27
294,06.01.2016 13:12:42,AED,300175,50-16010301,RI,1.0,209.3,GI033010300101-00041-0100,1,27
295,06.01.2016 13:33:19,AED,300175,50-16010306,RI,1.0,360.0,CD022010330301-00102-0100,1,33
296,06.01.2016 13:33:19,AED,300175,50-16010306,RI,1.0,0.01,CA364020020105-00001-0050,1,33
297,06.01.2016 14:10:26,AED,300175,50-16010312,RI,1.0,170.0,CA022010050501-00093-0100,1,33
298,06.01.2016 14:10:26,AED,300175,50-16010312,RI,1.0,108.0,SD044010110101-00081-0100,1,33
299,06.01.2016 14:10:26,AED,300175,50-16010312,RI,1.0,90.0,VE044010080101-00408-0075,1,33
300,06.01.2016 16:07:22,AED,300183,50-16010062,RC,1.0,415.5,EL033010120101-00026-0075,2,25
301,06.01.2016 16:07:22,AED,300183,50-16010062,RC,1.0,148.5,BU033010040101-00026-0100,1,25
302,06.01.2016 16:07:22,AED,300183,50-16010062,RC,1.0,0.01,CA364020020112-00001-0050,1,25
303,06.01.2016 17:09:56,AED,300175,50-16010315,RI,1.0,171.0,IM044010080101-00006-0050,1,33
304,09.01.2016 21:51:32,AED,300175,50-16010452,RI,1.0,0.02,CA364020020112-00001-0050,2,33
305,09.01.2016 21:51:32,AED,300175,50-16010452,RI,1.0,357.0,CA022010050501-00080-0100,2,33
306,09.01.2016 21:51:32,AED,300175,50-16010452,RI,1.0,405.0,CA044010110901-00006-0050,3,33
307,09.01.2016 21:51:32,AED,300175,50-16010452,RI,1.0,48.0,BE177010250101-00084-0100,1,33
308,09.01.2016 21:51:32,AED,300175,50-16010452,RI,1.0,39.0,VS144010060402-01025-0250,1,33
309,10.01.2016 12:50:53,AED,300175,50-16010459,RI,1.0,100.0,CK066010040101-00026-0100,1,25
310,10.01.2016 12:50:53,AED,300175,50-16010459,RI,1.0,108.0,AR144010010101-00080-0110,1,25
311,10.01.2016 13:56:40,AED,300175,50-16010460,RI,1.0,30.0,ZZ950503030201-00002-0000,1,33
312,10.01.2016 13:56:40,AED,300175,50-16010460,RI,1.0,190.0,CA022010130201-00006-0050,1,33
313,10.01.2016 13:56:40,AED,300175,50-16010460,RI,1.0,0.01,ZZ950501330301-00002-0000,1,33
314,10.01.2016 15:22:27,AED,300175,50-16010462,RI,1.0,99.0,HB033010280101-00723-0150,1,33
315,10.01.2016 15:46:23,AED,300175,50-16010465,RI,1.0,35.0,VS144010060402-01025-0250,1,27
316,10.01.2016 15:46:23,AED,300175,50-16010465,RI,1.0,35.0,VS144010061101-01025-0250,1,27
317,10.01.2016 15:46:23,AED,300175,50-16010465,RI,1.0,35.0,VS144010062201-01025-0250,1,27
318,10.01.2016 15:46:23,AED,300175,50-16010465,RI,1.0,35.0,VS144010061701-01025-0250,1,27
319,10.01.2016 15:46:23,AED,300175,50-16010465,RI,1.0,35.0,VS144010062501-01025-0250,1,27
320,10.01.2016 17:50:43,AED,300175,50-16010476,RI,1.0,89.4,BS244010030501-00026-0100,1,25
321,10.01.2016 19:31:05,AED,300175,50-16010481,RI,1.0,10.0,CA364020020110-00001-0050,1,33
322,10.01.2016 20:03:24,USD,300175,50-16010488,RI,3.66,154.0,AM440010130101-00102-0100,1,20
323,10.01.2016 20:03:24,USD,300175,50-16010488,RI,3.66,10.66,VS144010061801-01025-0250,1,20
324,10.01.2016 20:03:24,USD,300175,50-16010488,RI,3.66,32.38,SF033010060802-00006-0100,1,20
325,10.01.2016 20:03:24,USD,300175,50-16010488,RI,3.66,40.0,LA033010010102-01104-04P5,1,20
326,10.01.2016 20:03:24,USD,300175,50-16010488,RI,3.66,0.01,CA364020020113-00001-0050,1,20
327,10.01.2016 20:03:24,USD,300175,50-16010488,RI,3.66,0.01,CA364020020105-00001-0050,1,20
328,10.01.2016 20:03:24,USD,300175,50-16010488,RI,3.66,0.01,CA364020020106-00001-0050,1,20
329,10.01.2016 20:10:50,USD,300183,50-16010096,RC,3.66,154.0,AM440010130101-00102-0100,1,20
330,06.02.2016 12:43:39,AED,300175,50-16020225,RI,1.0,190.0,GU022010200101-00026-0050,1,21
331,06.02.2016 12:43:39,AED,300175,50-16020225,RI,1.0,140.0,GU022010150101-00081-0090,1,21
332,06.02.2016 12:43:39,AED,300175,50-16020225,RI,1.0,161.0,RL077010030401-00080-0125,1,21
333,06.02.2016 12:43:39,AED,300175,50-16020225,RI,1.0,300.0,HE022010100101-00006-0100,1,21
334,06.02.2016 12:43:39,AED,300175,50-16020225,RI,1.0,251.0,TF022010010101-00080-0100,1,21
335,03.01.2016 20:09:39,AED,300175,50-16010134,RI,1.0,202.3,PR033010150101-00080-0100,1,23
336,02.01.2016 11:05:46,AED,300175,50-16010048,RI,1.0,225.0,RO062010260101-00016-0220,1,26
337,02.01.2016 11:28:58,AED,300175,50-16010049,RI,1.0,600.0,KE033010110101-00026-0100,3,23
338,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,515.54,HE022010210101-00579-0075,2,26
339,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,247.86,JM350010070101-00026-0100,5,26
340,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,832.79,VE044010240201-00080-0100,6,26
341,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,99.14,SF033010060301-00006-0100,1,26
342,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,99.14,SF033010060601-00006-0100,1,26
343,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,297.43,SF033010060501-00006-0100,3,26
344,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,34.7,VS144010062501-01025-0250,1,26
345,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,69.4,VS144010060301-01025-0250,2,26
346,02.01.2016 13:15:47,AED,300175,50-16010063,RI,1.0,0.03,ZZ950503030301-00001-0000,3,26
347,02.01.2016 13:22:56,AED,300175,50-16010066,RI,1.0,240.0,JA166010070201-00080-0100,4,26
348,02.01.2016 13:54:47,AED,300175,50-16010069,RI,1.0,110.0,BS244010030401-00026-0100,1,33
349,02.01.2016 13:54:47,AED,300175,50-16010069,RI,1.0,180.0,DG044010080101-00082-0050,1,33
350,02.01.2016 13:54:47,AED,300175,50-16010069,RI,1.0,0.01,CA364020020118-00001-0050,1,33
351,02.01.2016 14:01:01,AED,300175,50-16010070,RI,1.0,240.0,VE044010290201-00102-0100,1,26
352,02.01.2016 14:01:01,AED,300175,50-16010070,RI,1.0,225.0,VE044010310101-00026-0100,1,26
353,01.01.2016 16:41:04,USD,300175,50-16010005,RI,3.66,15.0,OA474010200101-00026-0100,1,23
354,01.01.2016 16:41:04,USD,300175,50-16010005,RI,3.66,25.0,RA440010080101-00026-0100,1,23
355,01.01.2016 19:41:42,AED,300175,50-16010022,RI,1.0,266.0,BS244010030101-00026-0100,2,23
356,01.01.2016 19:41:42,AED,300175,50-16010022,RI,1.0,0.01,ZZ950501330301-00002-0000,1,23
357,01.01.2016 19:49:53,AED,300175,50-16010024,RI,1.0,110.0,CK066010110101-00026-0050,1,23
358,01.01.2016 20:43:23,AED,300175,50-16010032,RI,1.0,70.0,AZ155010200101-00409-0050,1,20
359,01.01.2016 20:43:23,AED,300175,50-16010032,RI,1.0,20.0,ZZ940010010101-01080-0000,1,20
360,01.01.2016 20:43:23,AED,300175,50-16010032,RI,1.0,20.0,TL173010130101-00026-0075,1,20
361,01.01.2016 21:17:04,AED,300175,50-16010035,RI,1.0,10.0,AF476010020201-00149-0050,1,20
362,02.01.2016 17:14:47,AED,300175,50-16010089,RI,1.0,104.0,BA155010030101-00080-0050,1,23
363,02.01.2016 21:14:13,AED,300175,50-16010104,RI,1.0,70.0,FO177010190101-00081-0075,1,25
364,03.01.2016 15:07:06,AED,300183,50-16010027,RC,1.0,260.0,GU025010360101-00006-0100,1,25
365,03.01.2016 15:07:06,AED,300183,50-16010027,RC,1.0,0.01,CA364020020118-00001-0050,1,25
366,03.01.2016 17:33:21,AED,300175,50-16010120,RI,1.0,39.0,VS144010061701-01025-0250,1,26
367,03.01.2016 17:34:17,AED,300175,50-16010121,RI,1.0,350.0,VW045010040101-00006-0100,2,27
368,03.01.2016 17:34:17,AED,300175,50-16010121,RI,1.0,0.01,CA364020020107-00001-0050,1,27
369,03.01.2016 17:50:13,AED,300175,50-16010123,RI,1.0,150.0,HB033010250101-00080-0125,1,20
370,08.01.2016 19:18:20,AED,300175,50-16010399,RI,1.0,680.0,TF022010031101-00149-0050,1,23
371,08.01.2016 22:12:34,USD,300183,50-16010078,RC,3.66,110.0,EL033010140101-00026-0075,2,20
372,08.01.2016 22:13:55,AED,300175,50-16010408,RI,1.0,200.0,VE044010250101-00026-0090,1,23
373,08.01.2016 22:13:55,AED,300175,50-16010408,RI,1.0,230.0,DG044010160101-00575-0125,1,23
374,08.01.2016 22:13:55,AED,300175,50-16010408,RI,1.0,0.01,CA364020020105-00001-0050,1,23
375,08.01.2016 22:23:29,AED,300175,50-16010409,RI,1.0,266.25,GU025010990201-00080-0100,1,20
376,09.01.2016 14:25:37,USD,300175,50-16010419,RI,3.66,83.0,EM155010020202-01194-0100,1,26
377,09.01.2016 14:25:37,USD,300175,50-16010419,RI,3.66,60.0,BU033010140101-00026-0050,1,26
378,09.01.2016 14:25:37,USD,300175,50-16010419,RI,3.66,72.0,LA033010360101-00026-0100,2,26
379,09.01.2016 14:25:37,USD,300175,50-16010419,RI,3.66,0.02,CA364020020107-00001-0050,2,26
380,09.01.2016 22:07:22,AED,300175,50-16010453,RI,1.0,132.75,LA033010360101-00026-0100,1,20
381,10.01.2016 15:46:11,AED,300175,50-16010464,RI,1.0,285.0,HE022010210101-00579-0075,1,27
382,10.01.2016 15:46:11,AED,300175,50-16010464,RI,1.0,239.25,VE044010250101-00253-0090,1,27
383,10.01.2016 15:46:11,AED,300175,50-16010464,RI,1.0,0.02,CA364020020112-00001-0050,2,27
384,10.01.2016 16:05:41,AED,300175,50-16010471,RI,1.0,89.19,BS244010030501-00026-0100,1,27
385,08.01.2016 18:57:42,AED,300183,50-16010077,RC,1.0,64.0,ES044010290301-01062-07P4,2,23
386,01.01.2016 21:59:59,AED,300175,50-16010043,RI,1.0,130.0,DA055010032301-00408-0100,1,26
387,02.01.2016 12:39:38,AED,300175,50-16010051,RI,1.0,400.0,CD022010200101-00026-0100,1,26
388,02.01.2016 12:39:38,AED,300175,50-16010051,RI,1.0,0.01,CA364020020111-00001-0050,1,26
389,07.08.2016 20:49:59,AED,300175,50-16080213,RI,1.0,395.25,TB176010030102-00462-0100,1,19
390,07.08.2016 20:49:59,AED,300175,50-16080213,RI,1.0,222.75,TR044010040201-00026-0100,1,19
391,07.08.2016 20:49:59,AED,300175,50-16080213,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,19
392,07.08.2016 21:17:38,AED,300175,50-16080215,RI,1.0,184.0,GI033010250101-00006-0075,1,35
393,07.08.2016 21:17:38,AED,300175,50-16080215,RI,1.0,0.01,ZZ950502530101-00001-01P5,1,35
394,02.01.2016 12:48:59,USD,300175,50-16010052,RI,3.66,85.0,LA022010390101-00026-0100,1,27
395,02.01.2016 12:48:59,USD,300175,50-16010052,RI,3.66,65.0,TR044010160201-00080-0100,1,27
396,02.01.2016 12:48:59,USD,300175,50-16010052,RI,3.66,70.0,PR033010150101-00080-0100,1,27
397,02.01.2016 12:48:59,USD,300175,50-16010052,RI,3.66,0.01,ZZ950016780101-00001-0002,1,27
398,02.01.2016 12:48:59,USD,300175,50-16010052,RI,3.66,0.01,ZZ950501330201-00001-0000,1,27
399,02.01.2016 16:05:07,AED,300175,50-16010083,RI,1.0,1200.0,CH022010350201-00006-0100,3,26
400,02.01.2016 16:05:07,AED,300175,50-16010083,RI,1.0,0.01,CA364020020106-00001-0050,1,26
401,05.01.2016 20:21:11,AED,300175,50-16010278,RI,1.0,84.0,IC072010100101-00080-0100,1,26
402,05.01.2016 20:21:11,AED,300175,50-16010278,RI,1.0,48.0,BE177010250101-00084-0100,1,26
403,05.01.2016 21:16:18,AED,300183,50-16010054,RC,1.0,230.0,EA052010090101-00082-0100,2,33
404,05.01.2016 21:16:18,AED,300183,50-16010054,RC,1.0,330.0,EA052010140101-00080-0100,3,33
405,05.01.2016 21:16:18,AED,300183,50-16010054,RC,1.0,240.0,CH033010110203-00093-0100,1,33
406,05.01.2016 21:16:18,AED,300183,50-16010054,RC,1.0,0.01,ZZ950501330301-00005-0000,1,33
407,05.01.2016 22:41:52,AED,300175,50-16010294,RI,1.0,300.0,TF022010090101-00102-0100,1,33
408,05.01.2016 22:46:40,USD,300175,50-16010295,RI,3.66,50.11,GA033010040201-00080-0100,1,25
409,05.01.2016 22:46:40,USD,300175,50-16010295,RI,3.66,69.89,DG044010150101-00026-0075,1,25
410,06.01.2016 13:12:57,AED,300175,50-16010302,RI,1.0,80.0,JB350010070301-00026-0100,1,26
411,06.01.2016 13:12:57,AED,300175,50-16010302,RI,1.0,48.0,JM350010070101-00026-0100,1,26
412,06.01.2016 13:12:57,AED,300175,50-16010302,RI,1.0,60.0,PE387010050301-00026-0100,1,26
413,06.01.2016 13:12:57,AED,300175,50-16010302,RI,1.0,55.93,ET186010080101-00026-0075,1,26
414,06.01.2016 13:12:57,AED,300175,50-16010302,RI,1.0,48.0,BE177010250101-00084-0100,1,26
415,06.01.2016 13:12:57,AED,300175,50-16010302,RI,1.0,57.0,JB350010100101-00080-0100,1,26
416,06.01.2016 13:12:57,AED,300175,50-16010302,RI,1.0,60.0,JB350010050201-00398-0100,1,26
417,06.01.2016 13:26:46,AED,300183,50-16010059,RC,1.0,200.0,TR044010040201-00041-0100,1,25
418,06.01.2016 13:34:33,AED,300175,50-16010307,RI,1.0,426.0,GI033010460201-00080-0100,2,33
419,06.01.2016 13:34:33,AED,300175,50-16010307,RI,1.0,0.01,CA364020020105-00001-0050,1,33
420,06.01.2016 13:56:28,AED,300175,50-16010311,RI,1.0,145.0,CK066010110101-00026-0100,1,26
421,06.01.2016 13:56:28,AED,300175,50-16010311,RI,1.0,177.0,MJ060010130201-00087-0050,1,26
422,06.01.2016 13:56:28,AED,300175,50-16010311,RI,1.0,195.75,YS033010080101-00080-0100,1,26
423,06.01.2016 13:56:28,AED,300175,50-16010311,RI,1.0,181.5,CA022010070101-00080-0100,1,26
424,06.01.2016 13:56:28,AED,300175,50-16010311,RI,1.0,208.5,DU055010150101-00458-0100,1,26
425,06.01.2016 13:56:28,AED,300175,50-16010311,RI,1.0,105.75,SF033010060301-00006-0100,1,26
426,01.01.2016 16:30:34,AED,300183,50-16010002,RC,1.0,205.2,VR044010020304-00678-0050,1,20
427,01.01.2016 16:30:34,AED,300183,50-16010002,RC,1.0,123.6,BA155010040101-00093-0090,1,20
428,01.01.2016 18:03:21,AED,300175,50-16010008,RI,1.0,175.0,DG044010060101-00017-0100,1,23
429,01.01.2016 18:03:21,AED,300175,50-16010008,RI,1.0,0.01,CA364020020115-00001-0050,1,23
430,01.01.2016 18:35:26,AED,300175,50-16010013,RI,1.0,150.0,PR033010140101-00093-0100,1,26
431,01.01.2016 18:35:26,AED,300175,50-16010013,RI,1.0,100.0,VE044010240201-00093-0100,1,26
432,01.01.2016 20:21:57,AED,300175,50-16010029,RI,1.0,39.0,VS144010062501-01025-0250,1,23
433,01.01.2016 21:29:02,AED,300175,50-16010038,RI,1.0,240.0,RC044010100101-00026-0075,1,23
434,01.01.2016 21:29:02,AED,300175,50-16010038,RI,1.0,240.0,PR033010150101-00080-0100,1,23
435,11.01.2016 20:47:45,USD,300175,50-16010561,RI,3.66,10.0,VS144010060301-01025-0250,1,25
436,11.01.2016 21:15:54,AED,300175,50-16010564,RI,1.0,64.8,CE066010050202-00081-0100,1,20
437,11.01.2016 21:15:54,AED,300175,50-16010564,RI,1.0,165.0,GI033010370101-00029-0050,1,20
438,11.01.2016 21:15:54,AED,300175,50-16010564,RI,1.0,55.2,SP379010020401-00081-0100,1,20
439,11.01.2016 21:15:54,AED,300175,50-16010564,RI,1.0,163.2,KP263010020101-00026-0100,2,20
440,11.01.2016 15:58:05,AED,300183,50-16010102,RC,1.0,86.75,VE044010070101-00080-0075,1,26
441,11.01.2016 15:58:05,AED,300183,50-16010102,RC,1.0,95.0,VE044010080101-00408-0075,1,26
442,11.01.2016 15:58:05,AED,300183,50-16010102,RC,1.0,177.0,MB033010080101-00910-0100,1,26
443,11.01.2016 15:58:05,AED,300183,50-16010102,RC,1.0,221.25,MJ060010150101-00026-0100,1,26
444,11.01.2016 15:58:05,AED,300183,50-16010102,RC,1.0,35.0,OA474010340101-00989-0018,1,26
445,11.01.2016 15:58:05,AED,300183,50-16010102,RC,1.0,35.0,AF476010090101-00979-0020,1,26
446,11.01.2016 15:58:05,AED,300183,50-16010102,RC,1.0,90.0,OA474010180101-00026-0100,1,26
447,11.01.2016 15:58:06,AED,300183,50-16010102,RC,1.0,110.0,AF476010100101-00575-0100,1,26
448,01.01.2016 22:15:37,AED,300175,50-16010044,RI,1.0,265.35,DG044010150101-01230-0075,1,23
449,01.01.2016 22:15:37,AED,300175,50-16010044,RI,1.0,312.18,GU022010200101-01230-0075,1,23
450,01.01.2016 22:15:37,AED,300175,50-16010044,RI,1.0,365.7,GA033010220101-01208-0100,1,23
451,01.01.2016 22:15:37,AED,300175,50-16010044,RI,1.0,356.78,CD022010190101-00026-0100,1,23
452,01.01.2016 22:15:37,AED,300175,50-16010044,RI,1.0,0.01,CA364020020117-00001-0050,2,23
453,01.01.2016 22:15:52,AED,300175,50-16010045,RI,1.0,50.0,AZ155010250101-00080-0050,1,23
454,01.01.2016 22:15:52,AED,300175,50-16010045,RI,1.0,180.0,AZ155010110101-00080-0050,3,23
455,01.01.2016 22:15:52,AED,300175,50-16010045,RI,1.0,35.0,VS144010061101-01025-0250,1,23
456,01.01.2016 22:15:52,AED,300175,50-16010045,RI,1.0,35.0,VS144010061601-01025-0250,1,23
457,07.08.2016 20:45:28,AED,300183,50-16080066,RC,1.0,215.0,HB033010300101-00080-0100,1,35
458,07.08.2016 20:45:28,AED,300183,50-16080066,RC,1.0,0.01,ZZ950502530101-00001-01P5,1,35
459,07.08.2016 20:57:42,AED,300175,50-16080214,RI,1.0,35.0,VS144010062201-01025-0250,1,27
460,02.01.2016 14:46:20,AED,300175,50-16010080,RI,1.0,170.0,GU160010060401-00080-0100,2,27
461,02.01.2016 16:16:27,AED,300183,50-16010011,RC,1.0,24.0,CA364020020106-00001-0050,2,26
462,02.01.2016 16:16:27,AED,300183,50-16010011,RC,1.0,146.0,BV022010100101-00080-0100,1,26
463,02.01.2016 16:16:27,AED,300183,50-16010011,RC,1.0,255.0,BV022010200101-00006-0065,1,26
464,02.01.2016 16:51:17,AED,300175,50-16010087,RI,1.0,130.0,MO044010130101-00006-0050,1,23
465,05.01.2016 20:24:26,AED,300175,50-16010279,RI,1.0,300.0,EM155010020202-01194-0100,1,26
466,05.01.2016 20:31:30,AED,300175,50-16010280,RI,1.0,580.0,SH440010030301-00579-0100,1,25
467,05.01.2016 20:31:30,AED,300175,50-16010280,RI,1.0,160.0,VE044010250101-00006-0090,1,25
468,05.01.2016 20:31:30,AED,300175,50-16010280,RI,1.0,250.0,DU055010060201-00080-0100,2,25
469,05.01.2016 20:31:31,AED,300175,50-16010280,RI,1.0,120.0,DU055010060301-00080-0100,1,25
470,05.01.2016 20:31:31,AED,300175,50-16010280,RI,1.0,270.0,HB033010100101-00045-0090,2,25
471,05.01.2016 20:31:31,AED,300175,50-16010280,RI,1.0,370.0,TF022010020101-00026-0100,1,25
472,05.01.2016 20:31:31,AED,300175,50-16010280,RI,1.0,0.01,ZZ950503030201-00003-0000,1,25
473,05.01.2016 20:31:31,AED,300175,50-16010280,RI,1.0,0.01,ZZ950504180101-00006-0000,1,25
474,05.01.2016 20:56:12,AED,300175,50-16010283,RI,1.0,717.75,CR065010020601-00149-0120,1,33
475,05.01.2016 20:56:12,AED,300175,50-16010283,RI,1.0,182.25,DU055010060201-01222-0100,1,33
476,05.01.2016 20:56:12,AED,300175,50-16010283,RI,1.0,0.01,ZZ950501330301-00005-0000,1,33
477,05.01.2016 21:19:59,AED,300183,50-16010055,RC,1.0,250.0,GU022010190101-00149-0075,1,25
478,05.01.2016 21:46:42,AED,300183,50-16010056,RC,1.0,281.4,GA033010110101-00081-0200,1,25
479,05.01.2016 21:50:47,AED,300175,50-16010290,RI,1.0,179.0,VC033010130101-00026-0100,1,33
480,05.01.2016 22:09:36,AED,300175,50-16010291,RI,1.0,620.0,AM440010060101-00026-0100,1,20
481,05.01.2016 22:09:36,AED,300175,50-16010291,RI,1.0,0.01,ZZ950501330301-00002-0000,1,20
482,06.01.2016 13:52:53,AED,300175,50-16010308,RI,1.0,180.0,BV022010090201-00028-0065,1,33
483,06.01.2016 13:52:53,AED,300175,50-16010308,RI,1.0,0.01,CA364020020105-00001-0050,1,33
484,06.01.2016 14:08:41,AED,300183,50-16010060,RC,1.0,101.0,HB033010070101-00080-0050,1,23
485,06.01.2016 17:36:29,AED,300175,50-16010317,RI,1.0,170.0,GU160010060401-00080-0100,2,23
486,06.01.2016 17:50:18,AED,300183,50-16010063,RC,1.0,113.0,DU055010110101-00080-0100,1,27
487,06.01.2016 18:37:07,AED,300175,50-16010323,RI,1.0,200.0,VE044010250101-00026-0090,1,26
488,06.01.2016 18:37:08,AED,300175,50-16010323,RI,1.0,0.01,CA364020020111-00001-0050,1,26
489,06.01.2016 19:36:32,AED,300175,50-16010326,RI,1.0,1200.0,CK066010040701-00082-0200,6,25
490,06.01.2016 20:04:31,AED,300175,50-16010331,RI,1.0,100.0,CK066010070101-00086-0200,1,26
491,06.01.2016 20:21:55,AED,300175,50-16010337,RI,1.0,39.0,VS144010060402-01025-0250,1,33
492,14.01.2016 13:21:16,AED,300183,50-16010128,RC,1.0,171.75,IM044010020101-00080-0125,1,20
493,14.01.2016 13:21:16,AED,300183,50-16010128,RC,1.0,119.4,IM044010020501-00006-0100,1,20
494,14.01.2016 13:21:16,AED,300183,50-16010128,RC,1.0,0.01,ZZ950016780101-00001-0002,1,20
495,05.01.2016 20:57:41,AED,300175,50-16010284,RI,1.0,249.9,YS033010280101-00032-0090,1,20
496,06.01.2016 12:33:43,AED,300175,50-16010296,RI,1.0,250.6,NR030010020101-00006-0100,1,27
